op_index,op_type,op_name,preferred_devices,supported_devices,estimated_cost
389,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,0.0005853298412216447
390,const,,,,0.0
391,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,1.7949061279217087e-05
392,const,,,,0.0
393,const,,,,0.0
394,split,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,1.1981601374076426e-05
395,const,,,,0.0
396,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,6.006361208303248e-06
397,const,,,,0.0
398,const,,,,0.0
399,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,6.006361208303248e-06
400,const,,,,0.0
401,const,,,,0.0
402,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,6.006361208303248e-06
403,const,,,,0.0
404,const,,,,0.0
405,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd90>,4.002507614945305e-06
406,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0027921845674342667
407,const,,,,0.0
408,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
409,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,0.0027921845674342667
410,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,4.002507614945305e-06
411,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.001536632595964669
412,const,,,,0.0
413,const,,,,0.0
414,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
415,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,5.990800687038213e-06
416,const,,,,0.0
417,const,,,,0.0
418,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd90>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0005845691786599532
419,const,,,,0.0
420,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,5.99858094767073e-06
421,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
422,const,,,,0.0
423,const,,,,0.0
424,const,,,,0.0
425,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
426,const,,,,0.0
427,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdc0>,5.990800687038213e-06
428,const,,,,0.0
429,const,,,,0.0
430,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,0.0005857101725024905
431,const,,,,0.0
432,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,2.3924301444990267e-05
433,const,,,,0.0
434,ios18.gelu,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,2.3900960663092713e-05
435,const,,,,0.0
436,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,2.3916521184357745e-05
437,const,,,,0.0
438,const,,,,0.0
439,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.009347401889346565
440,const,,,,0.0
441,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdc0>,5.99858094767073e-06
442,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
443,const,,,,0.0
444,const,,,,0.0
445,const,,,,0.0
446,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
447,const,,,,0.0
448,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,5.990800687038213e-06
449,const,,,,0.0
450,const,,,,0.0
451,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdc0>,0.0005853298412216447
452,const,,,,0.0
453,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,1.7949061279217087e-05
454,const,,,,0.0
455,const,,,,0.0
456,split,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,1.1981601374076426e-05
457,const,,,,0.0
458,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,6.006361208303248e-06
459,const,,,,0.0
460,const,,,,0.0
461,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,6.006361208303248e-06
462,const,,,,0.0
463,const,,,,0.0
464,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,6.006361208303248e-06
465,const,,,,0.0
466,const,,,,0.0
467,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdc0>,4.002507614945305e-06
468,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0027921845674342667
469,const,,,,0.0
470,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
471,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,0.0027921845674342667
472,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,4.002507614945305e-06
473,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.001536632595964669
474,const,,,,0.0
475,const,,,,0.0
476,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
477,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,5.990800687038213e-06
478,const,,,,0.0
479,const,,,,0.0
480,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0005845691786599532
481,const,,,,0.0
482,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,5.99858094767073e-06
483,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
484,const,,,,0.0
485,const,,,,0.0
486,const,,,,0.0
487,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
488,const,,,,0.0
489,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdc0>,5.990800687038213e-06
490,const,,,,0.0
491,const,,,,0.0
492,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,0.0005857101725024905
493,const,,,,0.0
494,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,2.3924301444990267e-05
495,const,,,,0.0
496,ios18.gelu,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,2.3900960663092713e-05
497,const,,,,0.0
498,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,2.3916521184357745e-05
499,const,,,,0.0
500,const,,,,0.0
501,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.009347401889346565
502,const,,,,0.0
503,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdc0>,5.99858094767073e-06
504,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
505,const,,,,0.0
506,const,,,,0.0
507,const,,,,0.0
508,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
509,const,,,,0.0
510,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,5.990800687038213e-06
511,const,,,,0.0
512,const,,,,0.0
513,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdc0>,0.0005853298412216447
514,const,,,,0.0
515,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cc70>,1.7949061279217087e-05
516,const,,,,0.0
517,const,,,,0.0
518,split,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,1.1981601374076426e-05
519,const,,,,0.0
520,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,6.006361208303248e-06
521,const,,,,0.0
522,const,,,,0.0
523,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,6.006361208303248e-06
524,const,,,,0.0
525,const,,,,0.0
526,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,6.006361208303248e-06
527,const,,,,0.0
528,const,,,,0.0
529,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdc0>,4.002507614945305e-06
530,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0027921845674342667
531,const,,,,0.0
532,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
533,ios18.concat,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,0.0027921845674342667
534,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,4.002507614945305e-06
535,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.001536632595964669
536,const,,,,0.0
537,const,,,,0.0
538,ios18.transpose,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30ccd0>,4.002507614945305e-06
539,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,5.990800687038213e-06
540,const,,,,0.0
541,const,,,,0.0
542,ios18.linear,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cdc0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cd60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,0.0005845691786599532
543,const,,,,0.0
544,ios18.reshape,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd30>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd60>,5.99858094767073e-06
545,ios18.add,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cd60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdf0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cd30>,1.591290633843493e-05
546,const,,,,0.0
547,const,,,,0.0
548,const,,,,0.0
549,ios18.layer_norm,,<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30ccd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15e30cdc0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15e30cc70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15e30cdf0>,5.975240165773178e-06
550,const,,,,0.0
